,DATE,ESTACION,MAGNITUD,TECNICA,VALUE
5888,2001-05-28 04:00:00,28079002,38,59,1.9
5889,2001-05-29 04:00:00,28079002,38,59,3.01
5890,2001-05-30 04:00:00,28079002,38,59,2.86
5891,2001-05-31 04:00:00,28079002,38,59,2.82
5892,2001-06-01 04:00:00,28079002,38,59,1.68
5893,2001-06-02 04:00:00,28079002,38,59,1.52
5894,2001-06-03 04:00:00,28079002,38,59,2.41
5895,2001-06-04 04:00:00,28079002,38,59,2.96
5896,2001-06-05 04:00:00,28079002,38,59,3.21
5897,2001-06-06 04:00:00,28079002,38,59,1.47
5898,2001-06-07 04:00:00,28079002,38,59,2.2
5899,2001-06-08 04:00:00,28079002,38,59,3.43
5900,2001-06-09 04:00:00,28079002,38,59,2.37
5901,2001-06-10 04:00:00,28079002,38,59,2.06
5902,2001-06-11 04:00:00,28079002,38,59,1.06
5903,2001-06-12 04:00:00,28079002,38,59,2.24
5904,2001-06-13 04:00:00,28079002,38,59,3.4
5905,2001-06-14 04:00:00,28079002,38,59,3.48
5906,2001-06-15 04:00:00,28079002,38,59,3.03
5907,2001-06-16 04:00:00,28079002,38,59,1.04
5908,2001-06-17 04:00:00,28079002,38,59,1.05
5909,2001-06-18 04:00:00,28079002,38,59,0.69
5910,2001-06-19 04:00:00,28079002,38,59,1.81
5911,2001-06-20 04:00:00,28079002,38,59,4.04
5912,2001-06-21 04:00:00,28079002,38,59,3.49
5913,2001-06-22 04:00:00,28079002,38,59,1.98
5914,2001-06-23 04:00:00,28079002,38,59,2.39
5915,2001-06-24 04:00:00,28079002,38,59,1.58
5916,2001-06-25 04:00:00,28079002,38,59,2.33
5917,2001-06-26 04:00:00,28079002,38,59,2.75
5918,2001-06-27 04:00:00,28079002,38,59,2.12
5919,2001-06-28 04:00:00,28079002,38,59,2.23
5920,2001-06-29 04:00:00,28079002,38,59,3.32
5921,2001-07-01 04:00:00,28079002,38,59,1.9
5922,2001-07-02 04:00:00,28079002,38,59,2.01
5923,2001-07-03 04:00:00,28079002,38,59,1.86
5924,2001-07-04 04:00:00,28079002,38,59,2.44
5925,2001-07-05 04:00:00,28079002,38,59,1.82
5926,2001-07-06 04:00:00,28079002,38,59,2.19
5927,2001-07-07 04:00:00,28079002,38,59,1.81
5928,2001-07-08 04:00:00,28079002,38,59,2.03
5929,2001-07-09 04:00:00,28079002,38,59,1.57
5930,2001-07-10 04:00:00,28079002,38,59,2.22
5931,2001-07-11 04:00:00,28079002,38,59,3.65
5932,2001-07-12 04:00:00,28079002,38,59,2.28
5933,2001-07-13 04:00:00,28079002,38,59,2.65
5934,2001-07-14 04:00:00,28079002,38,59,2.41
5935,2001-07-15 04:00:00,28079002,38,59,1.28
5936,2001-07-16 04:00:00,28079002,38,59,1.09
5937,2001-07-17 04:00:00,28079002,38,59,2.0
