,DATE,ESTACION,MAGNITUD,TECNICA,VALUE
4550,2001-08-01 04:00:00,28079002,20,59,15.92
4551,2001-08-02 04:00:00,28079002,20,59,14.15
4552,2001-08-03 04:00:00,28079002,20,59,10.9
4553,2001-08-04 04:00:00,28079002,20,59,6.85
4554,2001-08-05 04:00:00,28079002,20,59,5.82
4555,2001-08-06 04:00:00,28079002,20,59,13.45
4556,2001-08-07 04:00:00,28079002,20,59,11.93
4557,2001-08-08 04:00:00,28079002,20,59,14.06
4558,2001-08-09 04:00:00,28079002,20,59,11.15
4559,2001-08-10 04:00:00,28079002,20,59,6.66
4560,2001-08-11 04:00:00,28079002,20,59,6.79
4561,2001-08-12 04:00:00,28079002,20,59,8.0
4562,2001-08-13 04:00:00,28079002,20,59,10.6
4563,2001-08-14 04:00:00,28079002,20,59,11.13
4564,2001-08-15 04:00:00,28079002,20,59,12.0
4565,2001-08-16 04:00:00,28079002,20,59,12.1
4566,2001-08-17 04:00:00,28079002,20,59,10.42
4567,2001-08-18 04:00:00,28079002,20,59,10.8
4568,2001-08-19 04:00:00,28079002,20,59,9.81
4569,2001-08-20 04:00:00,28079002,20,59,6.95
4570,2001-08-21 04:00:00,28079002,20,59,20.07
4571,2001-08-22 04:00:00,28079002,20,59,20.1
4572,2001-08-23 04:00:00,28079002,20,59,23.34
4573,2001-08-24 04:00:00,28079002,20,59,24.38
4574,2001-08-28 04:00:00,28079002,20,59,16.96
4575,2001-08-29 04:00:00,28079002,20,59,11.94
4576,2001-08-30 04:00:00,28079002,20,59,9.03
4577,2001-08-31 04:00:00,28079002,20,59,7.65
4578,2001-09-01 04:00:00,28079002,20,59,3.57
4579,2001-09-02 04:00:00,28079002,20,59,6.63
4580,2001-09-03 04:00:00,28079002,20,59,13.1
4581,2001-09-04 04:00:00,28079002,20,59,13.94
4582,2001-09-05 04:00:00,28079002,20,59,9.46
4583,2001-09-06 04:00:00,28079002,20,59,11.36
4584,2001-09-07 04:00:00,28079002,20,59,11.0
4585,2001-09-08 04:00:00,28079002,20,59,9.57
4586,2001-09-09 04:00:00,28079002,20,59,10.94
4587,2001-09-10 04:00:00,28079002,20,59,11.66
4588,2001-09-11 04:00:00,28079002,20,59,16.3
4589,2001-09-12 04:00:00,28079002,20,59,19.8
4590,2001-09-13 04:00:00,28079002,20,59,29.15
4591,2001-09-14 04:00:00,28079002,20,59,16.98
4592,2001-09-15 04:00:00,28079002,20,59,7.34
4593,2001-09-16 04:00:00,28079002,20,59,10.46
4594,2001-09-17 04:00:00,28079002,20,59,9.46
4595,2001-09-18 04:00:00,28079002,20,59,7.45
4596,2001-09-19 04:00:00,28079002,20,59,19.69
4597,2001-09-20 04:00:00,28079002,20,59,23.03
4598,2001-09-21 04:00:00,28079002,20,59,13.47
4599,2001-09-22 04:00:00,28079002,20,59,10.21
4600,2001-09-23 04:00:00,28079002,20,59,9.08
4601,2001-09-24 04:00:00,28079002,20,59,11.28
4602,2001-09-25 04:00:00,28079002,20,59,14.64
4603,2001-09-26 04:00:00,28079002,20,59,13.66
4604,2001-09-27 04:00:00,28079002,20,59,24.45
4605,2001-09-28 04:00:00,28079002,20,59,25.97
4606,2001-09-29 04:00:00,28079002,20,59,23.27
4607,2001-09-30 04:00:00,28079002,20,59,21.68
4608,2001-10-01 04:00:00,28079002,20,59,22.78
4609,2001-10-02 04:00:00,28079002,20,59,40.85
4610,2001-10-03 04:00:00,28079002,20,59,23.37
4611,2001-10-04 04:00:00,28079002,20,59,17.85
4612,2001-10-05 04:00:00,28079002,20,59,29.18
4613,2001-10-06 04:00:00,28079002,20,59,23.22
4614,2001-10-07 04:00:00,28079002,20,59,13.24
4615,2001-10-08 04:00:00,28079002,20,59,20.39
4616,2001-10-09 04:00:00,28079002,20,59,10.66
4617,2001-10-10 04:00:00,28079002,20,59,6.71
4618,2001-10-11 04:00:00,28079002,20,59,13.76
4619,2001-10-12 04:00:00,28079002,20,59,11.54
4620,2001-10-13 04:00:00,28079002,20,59,13.92
4621,2001-10-14 04:00:00,28079002,20,59,16.8
4622,2001-10-15 04:00:00,28079002,20,59,22.37
4623,2001-10-16 04:00:00,28079002,20,59,23.37
4624,2001-10-17 04:00:00,28079002,20,59,24.78
4625,2001-10-18 04:00:00,28079002,20,59,25.47
4626,2001-10-19 04:00:00,28079002,20,59,24.71
4627,2001-10-20 04:00:00,28079002,20,59,19.91
4628,2001-10-21 04:00:00,28079002,20,59,18.45
4629,2001-10-22 04:00:00,28079002,20,59,27.66
4630,2001-10-23 04:00:00,28079002,20,59,13.71
4631,2001-10-24 04:00:00,28079002,20,59,11.2
4632,2001-10-25 04:00:00,28079002,20,59,5.43
4633,2001-10-26 04:00:00,28079002,20,59,25.02
4634,2001-10-29 04:00:00,28079002,20,59,22.09
4635,2001-10-31 04:00:00,28079002,20,59,28.18
4636,2001-11-01 04:00:00,28079002,20,59,6.01
4637,2001-11-02 04:00:00,28079002,20,59,7.81
4638,2001-11-03 04:00:00,28079002,20,59,6.8
4639,2001-11-06 04:00:00,28079002,20,59,13.95
4640,2001-11-07 04:00:00,28079002,20,59,20.23
4641,2001-11-08 04:00:00,28079002,20,59,32.68
4642,2001-11-09 04:00:00,28079002,20,59,5.95
4643,2001-11-10 04:00:00,28079002,20,59,3.25
4644,2001-11-11 04:00:00,28079002,20,59,13.58
4645,2001-11-12 04:00:00,28079002,20,59,28.86
4646,2001-11-13 04:00:00,28079002,20,59,18.37
4647,2001-11-14 04:00:00,28079002,20,59,4.8
4648,2001-11-15 04:00:00,28079002,20,59,8.63
4649,2001-11-16 04:00:00,28079002,20,59,7.51
4650,2001-11-17 04:00:00,28079002,20,59,7.57
4651,2001-11-18 04:00:00,28079002,20,59,20.3
4652,2001-11-19 04:00:00,28079002,20,59,37.66
4653,2001-11-20 04:00:00,28079002,20,59,20.41
4654,2001-11-21 04:00:00,28079002,20,59,5.57
4655,2001-11-22 04:00:00,28079002,20,59,7.14
4656,2001-11-23 04:00:00,28079002,20,59,15.58
4657,2001-11-24 04:00:00,28079002,20,59,25.36
4658,2001-11-25 04:00:00,28079002,20,59,26.0
4659,2001-11-26 04:00:00,28079002,20,59,37.75
4660,2001-11-27 04:00:00,28079002,20,59,22.19
4661,2001-11-28 04:00:00,28079002,20,59,42.38
4662,2001-11-29 04:00:00,28079002,20,59,71.32
4663,2001-11-30 04:00:00,28079002,20,59,67.94
