,DATE,ESTACION,MAGNITUD,TECNICA,VALUE
4841,2001-05-30 04:00:00,28079002,30,59,3.08
4842,2001-05-31 04:00:00,28079002,30,59,2.84
4843,2001-06-01 04:00:00,28079002,30,59,1.8
4844,2001-06-02 04:00:00,28079002,30,59,1.73
4845,2001-06-03 04:00:00,28079002,30,59,2.57
4846,2001-06-04 04:00:00,28079002,30,59,3.19
4847,2001-06-05 04:00:00,28079002,30,59,3.07
4848,2001-06-06 04:00:00,28079002,30,59,1.58
4849,2001-06-07 04:00:00,28079002,30,59,2.23
4850,2001-06-08 04:00:00,28079002,30,59,3.51
4851,2001-06-09 04:00:00,28079002,30,59,2.5
4852,2001-06-10 04:00:00,28079002,30,59,2.19
4853,2001-06-11 04:00:00,28079002,30,59,1.09
4854,2001-06-12 04:00:00,28079002,30,59,2.37
4855,2001-06-13 04:00:00,28079002,30,59,3.11
4856,2001-06-14 04:00:00,28079002,30,59,3.45
4857,2001-06-15 04:00:00,28079002,30,59,2.97
4858,2001-06-16 04:00:00,28079002,30,59,1.05
4859,2001-06-17 04:00:00,28079002,30,59,1.14
4860,2001-06-18 04:00:00,28079002,30,59,0.75
4861,2001-06-19 04:00:00,28079002,30,59,1.9
4862,2001-06-20 04:00:00,28079002,30,59,3.77
4863,2001-06-21 04:00:00,28079002,30,59,3.43
4864,2001-06-22 04:00:00,28079002,30,59,2.14
4865,2001-06-23 04:00:00,28079002,30,59,2.33
4866,2001-06-24 04:00:00,28079002,30,59,1.76
4867,2001-06-25 04:00:00,28079002,30,59,2.41
4868,2001-06-26 04:00:00,28079002,30,59,2.79
4869,2001-06-27 04:00:00,28079002,30,59,2.16
4870,2001-06-28 04:00:00,28079002,30,59,2.54
4871,2001-06-29 04:00:00,28079002,30,59,3.23
4872,2001-07-01 04:00:00,28079002,30,59,2.18
4873,2001-07-02 04:00:00,28079002,30,59,2.13
4874,2001-07-03 04:00:00,28079002,30,59,1.87
4875,2001-07-04 04:00:00,28079002,30,59,2.7
4876,2001-07-05 04:00:00,28079002,30,59,1.7
4877,2001-07-06 04:00:00,28079002,30,59,2.22
4878,2001-07-07 04:00:00,28079002,30,59,1.76
4879,2001-07-08 04:00:00,28079002,30,59,2.08
4880,2001-07-09 04:00:00,28079002,30,59,1.59
4881,2001-07-10 04:00:00,28079002,30,59,2.06
4882,2001-07-11 04:00:00,28079002,30,59,3.38
4883,2001-07-12 04:00:00,28079002,30,59,2.14
4884,2001-07-13 04:00:00,28079002,30,59,2.46
4885,2001-07-14 04:00:00,28079002,30,59,2.24
4886,2001-07-15 04:00:00,28079002,30,59,1.14
4887,2001-07-16 04:00:00,28079002,30,59,1.14
4888,2001-07-17 04:00:00,28079002,30,59,2.05
4889,2001-07-18 04:00:00,28079002,30,59,1.31
4890,2001-07-19 04:00:00,28079002,30,59,1.26
4891,2001-07-20 04:00:00,28079002,30,59,1.84
4892,2001-07-21 04:00:00,28079002,30,59,1.96
4893,2001-07-22 04:00:00,28079002,30,59,2.21
4894,2001-07-23 04:00:00,28079002,30,59,2.4
4895,2001-07-24 04:00:00,28079002,30,59,3.12
4896,2001-07-25 04:00:00,28079002,30,59,2.52
4897,2001-07-26 04:00:00,28079002,30,59,2.96
4898,2001-07-29 04:00:00,28079002,30,59,0.94
4899,2001-07-30 04:00:00,28079002,30,59,1.63
4900,2001-07-31 04:00:00,28079002,30,59,2.24
4901,2001-08-01 04:00:00,28079002,30,59,2.42
4902,2001-08-02 04:00:00,28079002,30,59,2.19
4903,2001-08-03 04:00:00,28079002,30,59,1.64
4904,2001-08-04 04:00:00,28079002,30,59,1.08
4905,2001-08-05 04:00:00,28079002,30,59,1.09
4906,2001-08-06 04:00:00,28079002,30,59,1.82
4907,2001-08-07 04:00:00,28079002,30,59,1.77
4908,2001-08-08 04:00:00,28079002,30,59,2.34
4909,2001-08-09 04:00:00,28079002,30,59,1.61
4910,2001-08-10 04:00:00,28079002,30,59,1.17
4911,2001-08-11 04:00:00,28079002,30,59,1.14
4912,2001-08-12 04:00:00,28079002,30,59,1.4
4913,2001-08-13 04:00:00,28079002,30,59,1.73
4914,2001-08-14 04:00:00,28079002,30,59,1.76
4915,2001-08-15 04:00:00,28079002,30,59,1.77
4916,2001-08-16 04:00:00,28079002,30,59,1.9
4917,2001-08-17 04:00:00,28079002,30,59,1.49
4918,2001-08-18 04:00:00,28079002,30,59,1.62
4919,2001-08-19 04:00:00,28079002,30,59,1.53
4920,2001-08-20 04:00:00,28079002,30,59,1.05
4921,2001-08-21 04:00:00,28079002,30,59,2.25
4922,2001-08-22 04:00:00,28079002,30,59,2.44
4923,2001-08-23 04:00:00,28079002,30,59,2.7
4924,2001-08-24 04:00:00,28079002,30,59,2.78
4925,2001-08-28 04:00:00,28079002,30,59,2.3
4926,2001-08-29 04:00:00,28079002,30,59,1.75
4927,2001-08-30 04:00:00,28079002,30,59,1.29
4928,2001-08-31 04:00:00,28079002,30,59,1.23
4929,2001-09-01 04:00:00,28079002,30,59,0.65
4930,2001-09-02 04:00:00,28079002,30,59,1.19
4931,2001-09-03 04:00:00,28079002,30,59,1.82
4932,2001-09-04 04:00:00,28079002,30,59,1.89
4933,2001-09-05 04:00:00,28079002,30,59,1.44
4934,2001-09-06 04:00:00,28079002,30,59,1.55
4935,2001-09-07 04:00:00,28079002,30,59,1.29
4936,2001-09-08 04:00:00,28079002,30,59,1.43
4937,2001-09-09 04:00:00,28079002,30,59,1.63
4938,2001-09-10 04:00:00,28079002,30,59,1.62
4939,2001-09-11 04:00:00,28079002,30,59,2.42
4940,2001-09-12 04:00:00,28079002,30,59,2.84
4941,2001-09-13 04:00:00,28079002,30,59,3.8
4942,2001-09-14 04:00:00,28079002,30,59,2.26
4943,2001-09-15 04:00:00,28079002,30,59,1.28
4944,2001-09-16 04:00:00,28079002,30,59,1.64
4945,2001-09-17 04:00:00,28079002,30,59,1.43
4946,2001-09-18 04:00:00,28079002,30,59,1.15
4947,2001-09-19 04:00:00,28079002,30,59,2.46
4948,2001-09-20 04:00:00,28079002,30,59,3.28
4949,2001-09-21 04:00:00,28079002,30,59,2.19
4950,2001-09-22 04:00:00,28079002,30,59,1.58
4951,2001-09-23 04:00:00,28079002,30,59,1.54
4952,2001-09-24 04:00:00,28079002,30,59,1.9
4953,2001-09-25 04:00:00,28079002,30,59,2.46
4954,2001-09-26 04:00:00,28079002,30,59,2.17
4955,2001-09-27 04:00:00,28079002,30,59,3.61
4956,2001-09-28 04:00:00,28079002,30,59,4.19
4957,2001-09-29 04:00:00,28079002,30,59,3.49
4958,2001-09-30 04:00:00,28079002,30,59,3.65
4959,2001-10-01 04:00:00,28079002,30,59,3.26
4960,2001-10-02 04:00:00,28079002,30,59,5.55
4961,2001-10-03 04:00:00,28079002,30,59,5.24
4962,2001-10-04 04:00:00,28079002,30,59,2.69
4963,2001-10-05 04:00:00,28079002,30,59,4.28
4964,2001-10-06 04:00:00,28079002,30,59,3.98
4965,2001-10-07 04:00:00,28079002,30,59,2.27
4966,2001-10-08 04:00:00,28079002,30,59,3.09
4967,2001-10-09 04:00:00,28079002,30,59,1.56
